agss_BmV18hpi_a	agss_BmV18hpi_b	agss_BmV4dpi_a	agss_BmV4dpi_b	agss_BmV8dpi_a	agss_BmV8dpi_b	polyAd_Bm1dpi_a	polyAd_Bm1dpi_b	polyAd_Bm2dpi_a	polyAd_Bm2dpi_b	polyAd_Bm3dpi_a	polyAd_Bm3dpi_b	polyAd_Bm4dpi_a	polyAd_Bm4dpi_b	polyAd_Bm8dpi_a	polyAd_Bm8dpi_b	polyAd_Bm20dpiM_a	polyAd_Bm20dpiM_b	agss_Bm24dpiF_a	polyAd_Bm24dpiF_a	polyAd_Bm24dpiF_b	polyAd_BmAM_a	polyAd_BmAM_b	polyAd_BmAF_a	agss_BmAF_b	polyAd_BmAF_b	agss_BmAF_c	polyAd_BmAF_c	polyAd_BmAF_d	polyAd_BmEm_a	polyAd_BmEm_b	polyAd_BmIMF_a	polyAd_BmIMF_b	polyAd_BmMMF_a	polyAd_BmMMF_b
gene115	0	0	0	0	0	90.9942801449447	38.7477339603167	0	0	219.028870691533	125.58951507929	114.289949193546	15.2208879054819	34.8294956601234	27.5887074570988	33.7175918251972	17.8215797798262	0	55.6064634975998	52.378737751096	8.69218148944748	33.4773943339374	0	0	34.5984073357841	0	48.9375408262335	155.045374014392	0	0	0	0	0	0	0
gene119	4577.69195011324	4682.5791129569	4465.61415151687	3807.58174318151	3386.40029569134	3332.65244560722	2214.99423551385	1477.82733200715	1910.07097718158	2927.49105976092	2781.05646017736	3372.98974200298	3167.07370624531	2832.92656092688	2954.31062772824	2894.82842776888	2603.59270381067	2972.10267343128	2747.97215949099	2865.72413083932	2709.45977728607	2272.4829846121	1987.97533819983	2282.97360528137	2017.61581636256	1399.08456302965	1740.63067308995	1992.58862538277	1425.62384683843	2827.40504543292	2991.17696624827	2035.89664659538	1880.75470825619	2020.48692944168	3226.94364898858
gene122	0	0	0	0	0	0	22.2133461656625	70.3292314643068	12.0579958907521	0	6.10026929229095	7.95849331181635	0	3.36278483613417	15.8649798593136	38.9153103650838	0	13.2810839560113	0	21.382447950924	26.1996922580395	0	0	0	0	243.586636873469	0	0	0	279.35848977912	0	150.557419234484	0	234.366077004205	94.5759995720659
gene123	42.5570696209261	1579.1593166663	879.909947469222	518.356317160943	811.73458480548	940.746979030238	416.268481124082	562.428860139318	400.731357438549	358.203599795298	564.554431962698	537.254396658416	390.075200359117	412.283659505837	338.186562153052	329.692171059515	466.376018037835	483.183950687814	591.624349419634	564.373719807446	456.975362947336	667.40347407339	185.933524749009	320.42158385707	432.357447295838	254.818297363312	305.053037539253	197.705724624912	581.456753965266	458.613587145449	171.487876896515	396.980311168914	460.328998492139	600.970496794889	393.109094244329
gene124	23.3110098595225	43.6335408213136	377.821005108808	456.546188928827	510.446509274755	563.043000533599	280.535284990378	531.885570268921	266.299858516963	387.183099845544	409.75821670641	304.642630504604	246.050113325567	306.802920053744	294.075869853944	298.657982956805	303.177762526629	255.599868935912	379.550379363127	378.768493846688	329.472175291155	295.996611868265	165.433161763862	324.438896120472	223.938039819681	125.957192571324	225.08969254949	146.589500950522	330.163701297463	165.908257702451	391.941538506718	533.150684055144	347.676122424915	273.197592292976	660.539259005517
gene126	12.2907225621817	803.525590318647	123.3749661488	2.47970020830581	244.491216657979	278.554192423849	354.530315460905	469.314704556362	217.63241962032	495.770110485914	210.777860202635	354.778717790886	183.884835326902	202.459496906879	341.946701871041	215.005170866182	230.923283198378	250.868876920812	152.11907297899	238.593175053948	242.962151168097	174.606591558874	274.447973531247	0	149.282789482125	109.162900228481	274.881174672904	127.044234157119	95.5382787445882	250.387979727952	220.393678826261	327.802553885206	134.389513581613	250.404373664537	250.348508891923
gene127	9.83667992924125	490.971087669841	523.671706665662	359.265225616765	311.546788357925	369.451094150558	385.285223173012	338.024292168032	315.061875404792	500.260400036336	264.366126575788	327.162257956542	484.273870622456	277.951613193352	285.909123237548	296.596362303579	345.960728227752	263.217344955775	306.438404729765	352.719315257849	248.986448269626	119.608554513485	187.764173722614	161.601777448848	223.786185219718	0	277.264223376457	116.848516095798	123.6703206906	328.178420031781	134.184222173011	341.2099117555	295.175724284586	391.287222731138	527.187740527221
gene128	775.487306407487	1517.36222447654	1717.96373016703	1109.86968297974	1569.48755228283	972.422162851037	548.723037223729	613.32603613787	534.667294280463	275.429183706208	584.626028262364	571.037389211955	395.747692348796	715.625727147461	635.189796167507	659.548845248707	1177.58353850258	704.730589944037	1506.35837088763	1079.5816481201	1078.19594749679	1320.47429515326	1225.63235870968	1803.50910223176	1703.14821384053	999.118069887789	1052.22291676997	293.57259680207	1229.3799654531	2111.58498678529	1069.32912217894	848.727807346079	227.99695584796	1374.46536290272	1234.88470401696
gene129	369.343670956281	1288.52271660903	1002.70608107027	681.50106394814	659.76485074987	569.632490597323	247.790197881323	354.497946287828	316.204231733308	449.167587013545	508.093206132377	446.871174509476	356.433013854135	344.183476608068	499.820733667444	390.863161069506	806.935577962138	412.049544945246	675.128103504108	674.60165262478	454.616106762106	309.781625562861	108.947668099992	444.449332917624	532.771568441524	381.540233808282	450.745664499934	499.542862462459	503.773169329461	598.952693985397	642.241120217064	573.952453544435	561.114995878127	754.373564544717	619.465655535791
gene131	0	0	0	0	0	0	0	11.3194178971836	0	0	0	0	0	0	0	0	16.0981742626562	0	0	0	25.0605752033421	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene132	16.9848650812852	16.3793271199131	0	0	178.540750099635	43.2266541311016	0	126.550087543543	0	0	68.8258761099151	69.1107071688829	42.2394331353866	42.9578721676768	42.7779958323554	188.918646574234	60.6261879412323	33.947424290171	29.6284186537248	45.5745886891736	73.9964281341925	0	0	161.8324106162	42.7797947243016	0	31.8118644624482	0	48.3187976524677	0	0	111.259194907612	81.8351495060144	133.492601906297	81.4461243161602
gene133	0	0	129.30877189375	0	0	0	179.54319013926	156.037964529506	30.5187632890179	0	97.3412345634251	9.3532461515139	78.1429513004652	79.0747031926511	75.4463481183925	142.686173227709	167.013049931857	42.7150954533494	45.0737654821227	1.25840282201449	51.7244769030129	1.64058253483074	0	0	24.2973153017854	0	47.2920166775794	0	0	449.72222225271	0	229.926155707511	0	666.70164488183	0
gene135	746.66139565254	247.608627975601	351.502989493316	364.357849732675	184.211009519151	196.465867882262	77.5057731690271	171.45961549857	176.101843749642	212.687090889622	121.668854323194	58.1256804314371	122.528147639129	95.0485879582017	164.383361068291	107.676725690272	64.412281204229	76.656279408173	113.647111395863	52.8529185246088	138.126665850493	0	399.783157995194	0	141.307880864061	0	225.459645561192	285.849526853518	0	711.18863053917	165.295259119696	136.451653157526	270.525539309636	174.970056098095	481.270990711251
gene136	1109.90744522083	18.7063872104454	347.449207624666	479.688353769002	232.889443256122	383.446811369698	307.715334116661	454.83290650992	299.722834500212	134.013990912776	341.043773711219	215.068654022835	276.33593604792	148.817387430601	221.78277554851	190.803498556799	212.163227650628	249.25319334293	287.547198376711	194.050236362379	204.009061871389	604.101129791566	77.2681833388097	0	255.353097644932	0	269.341133486269	199.808260010848	0	303.113153558435	118.481038878113	294.79112584054	162.13995681306	290.026742371635	132.0250750114
gene139	0	0	0	0	0	0	0	0	158.654868928839	0	0	0	0	0	83.141104803207	0	0	0	0	0	24.2467073512719	0	0	0	0	0	0	0	0	0	0	0	0	141.155368702832	0
gene141	1517.92210085177	2262.50868165668	1507.82858338019	2029.09254649928	1635.97377399415	1880.51654356991	892.410545200589	796.633119948262	854.164326980276	993.52601112073	1304.949745665	1471.8379950043	2204.89928283376	1724.58074192186	1639.22903474262	1588.7531122597	2097.52813152233	2217.85581722834	3333.04342303753	2178.7342626357	1828.50577983497	1095.73391170421	1340.65744247441	1797.91538240517	2572.15856726514	1422.53611292444	2223.77637028816	1805.83886371273	1993.69887235138	2548.99345008567	2557.38877376225	1185.4903432404	1688.58010336456	1545.51908768763	1457.22309128755
gene143	4.00784431375491	566.023123982828	819.253358775858	560.164277056283	130.722266755851	417.082466751585	123.662980724415	343.900059496522	85.4901949580266	111.749423822211	244.8318031046	201.296159140668	296.626113110403	254.863452370109	327.267167391371	295.045753616097	554.753791095103	754.114681658192	669.334267480722	575.290704603264	363.37834044846	846.910445548951	124.674266836534	214.428123378182	779.644374407117	838.106037699076	412.518339060721	82.8549353198604	1121.53631569734	1143.07555962761	951.117791749148	407.236410000002	287.754861650989	414.618836103962	390.670457491567
gene144	2952.01080373954	36.2556367936755	207.942591231226	81.2523126507972	274.538923387525	353.632686536934	481.589270176479	713.397250546594	891.037936242704	751.41994244141	373.867737149875	479.151520872827	253.274202545119	389.058187421207	336.046076484025	327.417497142514	471.317374348956	480.973543976418	408.257928687843	655.835567822699	510.904311164645	320.08880213552	62.6397408620448	321.603537299193	268.293164844521	429.232763034317	261.864759360839	482.231971189008	0	690.474398581718	481.442502290377	272.610016909552	186.502865792873	315.801244068188	296.276917753268
gene147	22.155086963381	955.657981938359	474.421946877148	536.833718372274	539.349748592721	674.344237557182	276.905577872681	481.627087916705	218.825576520176	376.82034160463	482.133498018855	377.532726219627	410.007981719958	322.078045588319	342.101041383463	291.247912125152	267.517287181297	210.828653793978	369.228584686747	466.177977221982	136.353974650182	243.250408638198	444.958159226939	484.092169968667	228.644388358035	0	215.013994406285	115.484900458631	102.257597768619	229.529438569324	83.5223569467908	393.250068533605	396.150795024059	539.808508974528	598.930600201857
gene148	1571.61476842522	2546.18594720301	1494.46889609682	1547.33473121784	1514.30916962579	1716.98738215451	1383.48932820275	1621.72106951339	1923.28660426736	1226.15228875819	1408.06386263404	1229.32316614823	1220.6193884493	1122.19941612915	1076.44145687107	1148.3474760954	1025.02985771826	843.467296804886	1022.28297177749	977.227489289319	885.844839929406	570.324220663677	573.683798391494	537.368299507065	799.632094226971	706.589865550063	777.03976771176	756.545627613176	1300.49600973233	1445.26981634139	582.98944026298	1417.24898451927	1161.85902592632	1879.21509916356	1779.26843217522
gene149	5260.75956978264	61.7257975722653	1524.56758950688	1642.85098200677	452.73350131046	520.834434294238	206.366034166665	223.107979373965	134.004743759008	261.09321630861	202.986460700981	344.127162753284	284.787644739473	200.128316377247	261.15372316822	276.457332733623	226.944435991124	150.336612226203	363.943565982707	331.099764725591	268.940234417548	140.774133951698	215.06311029302	243.540456465541	270.766107191218	327.488700685442	178.583826021777	9.90567667314173	151.820730084222	181.283376411945	117.834244124932	623.120682524238	477.073581045536	709.896399338962	276.767905710653
gene15	10.5722839474159	18.9467370874254	187.919707940423	275.123032612742	317.010540939916	215.708058494882	478.185066129464	374.08615484013	367.912543226747	192.40145156867	368.9610951407	180.083072035427	195.026987625712	339.30229414674	286.528743462621	269.904989586147	125.822372134567	114.996484748775	149.486732729769	198.809711396266	176.577549721899	208.165633176433	122.449563749536	196.248555993164	168.768423067838	139.325758928521	164.3972822034	203.491573054632	122.543160384982	80.2906823355665	188.460152915568	452.420663519805	295.468195650351	266.76095389203	139.897597340076
gene150	1907.6841330331	2354.4036831002	2029.78677629036	1051.22014516109	1154.83129427893	766.241208506762	542.271433621183	377.225343707583	611.757912698015	445.892757165656	549.259108097664	360.324631418426	702.033933121542	676.732897366275	690.436051648153	673.498858334915	855.017740759208	855.011016836433	875.1575135852	1055.62558226037	963.076712790892	577.157345387045	660.812449248328	691.714973926797	685.053383623688	220.7788993385	756.373845323091	801.67611213452	287.922123839236	1242.81740855622	881.917969449397	1438.35581181123	1338.17326870134	1215.02391873068	1566.40052904224
gene152	0	2.4456622414721	123.505659968873	8.51083546071062	88.0621998910977	136.964208393955	106.840099384765	170.661056766954	99.714154099303	98.0175030982948	154.507413846356	71.0763996421602	63.5739264817344	90.6789714492679	201.246906240986	120.127262157086	173.207731399899	189.723117506036	167.393073989018	146.529277749823	172.317284250053	119.827406837807	53.0529907922034	128.024006998899	180.157300707688	123.034960338905	187.395879100656	72.3138381828627	315.461496416883	285.751762818829	494.304668151197	234.311357856279	126.197577037616	502.135041681111	238.571966378145
gene153	18.6240495025685	459.435550482525	175.570244687276	406.972831170762	391.129536840551	330.719247234996	333.682791563645	401.746682175366	326.081253024372	360.192116320355	327.664889127475	334.926636055571	391.710096887606	316.633276203627	251.828564851087	273.812043861038	349.45241594059	243.774226365001	214.344474930025	369.600173348466	304.978711741553	174.148192499277	393.035298638276	235.898808169672	246.355601878749	439.090995332436	259.442655729098	351.481552185061	384.288048581584	498.587713380511	436.666938191088	343.707079006957	235.709813349588	312.445904234493	338.267412200022
gene154	21.3053616808523	334.260944263111	955.963214268594	682.610825581772	665.205456399702	859.259741179089	205.540356377525	377.403162231354	207.484088310065	361.371666704507	501.271729242799	432.88785862618	300.743970695161	270.070696954107	282.21176065107	368.637755694497	433.972431377453	364.311363531574	492.055870874152	437.9714460168	352.410960182463	510.115904038262	372.634101992857	572.55089839405	487.441014455999	133.580316483743	403.377476145289	280.826930230517	242.209720760928	476.089820609486	555.28696028357	244.468516874462	538.790581801162	441.998987739551	217.949576979401
gene155	267.620571918473	180.439525769805	647.175867151514	59.2946495557935	431.357386678973	306.788768261049	101.842448319171	82.2734948135992	172.594966155297	173.886691420244	172.995765814155	93.4203608982523	160.26408921259	112.649902106426	117.16905603349	107.303081638941	82.5049952631327	36.238597268182	224.998009958458	139.199279901427	156.535737614947	133.530268015784	37.8410164738452	57.3503864143933	131.726197333248	172.867935845688	211.571939892523	50.2961044317041	0	390.129350545896	325.10963249523	72.0723107905923	259.833779583901	230.430769665489	44.7456342061387
gene156	12.5847246771464	158.669600704773	418.054615185487	180.848268762651	233.92320964449	213.389789740269	236.417789887731	136.115315162043	196.333329786656	177.4273115594	155.378200956644	131.726504574109	133.884315348307	155.746697907415	170.556668039299	145.773886232991	142.005451899687	106.862502511063	111.062135724171	116.28405633719	116.663778361542	41.0841174338943	75.2846360418975	129.48255991623	93.3975696485955	103.176136738704	145.38090565439	99.0732789445747	180.448438607611	118.328041761751	132.225513146802	306.24035752575	201.968153377517	222.208315253069	167.894286723787
gene157	158.26156311243	8.11291972472271	74.7287186716425	161.464334648057	170.821985684063	126.414994991966	111.71385897249	202.091267798125	144.219504420508	81.2101912216408	86.6787018750886	136.534202595873	105.420804019487	102.592369858311	116.018133777259	149.648723821677	83.6561896337678	155.708647097068	65.7211009215325	83.6105071783445	41.041350121353	28.3928393712072	25.9112181075928	44.5648810635377	63.7764379126459	294.751550360451	57.6651962842777	34.4397020305444	0	67.8762595648062	0	160.204771016567	92.0988903585365	152.354468313965	169.127715218673
gene16	253.973926565229	756.216181759336	599.297490516895	964.714575574411	544.218881242162	472.627571633732	662.03316238167	664.751207571344	635.574368126811	714.106709095096	642.777153667921	546.468295153082	706.963571126445	602.263363695551	478.049441778797	514.922019703091	510.123862081221	461.877019002876	587.069765332443	431.433252363465	434.193595823052	577.048291519034	512.529110475747	514.422962601703	726.605632302233	665.945664307137	451.06899095032	253.869754908044	294.070476608933	449.948449427933	521.692653204253	587.836037365448	495.055666434218	770.462176007424	508.651022346283
gene160	4469.07956189531	924.941400155998	1831.70422265411	2037.77254572738	1897.53791629333	1324.80773161451	2270.79310192782	3013.56943310292	1618.26327310836	2887.7924188388	3083.80050730231	3121.2484825297	3796.11353512996	3344.25667983977	2816.87633778184	2354.13881310051	2978.6329259195	2242.90984013152	2176.76569552155	2772.89061830894	3336.61047028779	2448.54457592374	1572.32233425298	2696.13268491457	2305.53786056851	2678.62396693068	1626.10027223419	2241.80257305631	301.110039753913	2254.31583289889	2882.25239180586	1612.31952952764	1439.49369540907	1420.90254533394	2017.81835753651
gene161	1556.20255175122	1353.189809531	1441.28549894158	997.606480665436	1006.96999639037	818.205923140128	940.391938738278	794.539536975788	885.269824615648	1240.09491644029	1066.55067871514	1048.0123004191	1096.24321253348	1034.56184194384	966.14656751114	934.112358864881	1467.00640160555	1476.81968787528	1899.85063435647	1746.26389950913	1557.1480657277	1017.80986170078	890.246732928551	1045.44965976146	1535.28446980949	1200.49374505278	1140.64494212576	1140.66550695252	917.676317582876	1835.2417358457	1179.69685784846	1388.21040729984	1398.92770185236	1552.48553013619	1210.66410928065
