BmV18hpi_uninfected_b	BmV18hpi_uninfected_c	BmV4dpi_uninfected_b	BmV4dpi_uninfected_c	BmV8dpi_uninfected_b	BmV8dpi_uninfected_c	BmV18hpi_a	BmV18hpi_b	BmV4dpi_a	BmV4dpi_b	BmV8dpi_a	BmV8dpi_b	mergedColors	inverted
AAEL000309	13.4680974723106	11.8431677178174	4.64581835949003	2.82147251260489	6.92589791039085	5.22781741816011	19.2160567985618	21.1392958701245	17.2291795813779	15.6458450007215	17.2198608837581	20.9268400529794	turquoise	TRUE
AAEL000311	0.859999433184218	1.40972334328902	42.831829297536	33.1906688640895	49.7675989398792	42.2523474949887	0.948462980579278	7.24883136488657	68.4394812912934	72.0720211828115	128.364490277373	79.3583615839761	magenta	FALSE
AAEL000312	0.970166304372299	2.04881554161683	2.70461178184924	3.04414695994458	2.20003712899563	4.19407775421375	2.98970710611218	3.46605174044085	5.30061163824637	6.52400425863925	5.38057102237867	7.33013248369643	magenta	FALSE
AAEL000314	32.6053554660867	28.9763136878027	13.8297068018414	11.0361258989093	11.8664876051219	12.4688798098247	19.9254963522847	20.2842317727963	22.1543883522612	21.2185913756393	33.2045649559169	26.8977040723101	turquoise	TRUE
AAEL000316	7.31537836723085	5.01598705709835	10.2458800400288	5.54810910013923	13.0511638390937	8.61206931050052	13.59505338981	13.7675937043001	20.9787037705706	16.7758691908645	52.132262022755	32.4798403761563	magenta	FALSE
AAEL000321	3.40786797738895	4.61920360376099	12.4853685607868	5.57189392902936	23.5583817974915	8.82360620422019	2.29234510559036	2.0589274753608	6.42543829197531	10.4443736800263	3.41264557862324	2.79984447599987	darkred	FALSE
AAEL000324	1.08686896749598	1.12004783087845	6.95792447902208	11.0540011121098	1.70631877542039	6.41631298219268	0.646535036675673	0.540734397231668	1.73845109518876	1.78034527491592	1.71203998415854	1.40984414162955	turquoise	FALSE
AAEL000327	1.94250206981914	2.09383767723935	15.3299966598778	27.0146436370523	4.2548236773112	8.78711052658872	1.44946439731542	1.01206206749778	5.37952455094146	1.11878727121051	1.27758793519838	2.26442374146247	turquoise	FALSE
AAEL000328	160.197299208902	182.167946487418	154.688613955995	134.72504794081	137.309516167944	139.762733619867	173.303889995984	197.340279561504	164.852815899531	175.362061620438	210.159314477354	227.919717603971	magenta	FALSE
AAEL000330	2.23707127236402	0.984226958878923	4.52449505223125	6.05594258648432	5.31455652397179	6.38084729642663	17.1696063989446	15.433296672557	20.0939285066259	13.3719685808348	21.359801545623	24.0061460035893	magenta	FALSE
AAEL000331	81.0406853106539	120.57994552255	130.104774682884	142.490418498144	140.433415174268	186.554757249118	183.69372906692	180.17363749421	188.166366430586	183.993350022582	164.673603476279	182.28352622912	darkred	TRUE
AAEL000332	15.5796532830307	17.8188311956213	17.0186841424114	22.4018423341496	14.1163931089154	21.597540584783	30.5803121842961	39.2223463789365	21.040364516683	14.832649349934	19.7788619291362	17.5275848391137	darkgreen	FALSE
AAEL000337	2.17573192864219	2.16890422940005	11.2389507028593	12.4279534169899	6.09063576519887	11.6819712574778	5.08022455609336	7.94944046737718	8.50398321082843	5.7753870749088	7.86532168190722	6.62694433058672	turquoise	FALSE
AAEL000343	9.74028431380151	8.55972713039589	30.4029563976984	49.3038554413044	12.6241388427985	18.8666714262004	7.76420017001466	8.85602779466088	16.1669492639356	9.52150165447544	9.70602781358741	9.61277778154218	turquoise	FALSE
AAEL000354	16.3107839114891	18.439532867726	52.448535671155	63.1342144526	29.7197393742742	62.6109120655422	154.008322931412	143.759231211926	196.889833079536	176.44801269221	70.7084124881634	79.5564704920173	darkgreen	FALSE
AAEL000364	0.537749322994932	0.596205322610497	0.123457573100883	0	0.221718027545534	0	3.06416773592479	1.85493527626352	0.399347051580503	0.160718327133462	0.367061372603591	0	darkgreen	FALSE
AAEL000370	12.6792999202605	13.1747576756921	33.2859572090612	46.7239795183466	22.5324430672641	35.3481184150929	6.77608755942908	9.41285841050889	24.2768727706983	15.6385127293785	25.7447193571921	25.3391436835381	turquoise	FALSE
AAEL000372	16.9412896471981	13.3997053041368	13.8494072388811	11.1886371176126	18.5111674029573	14.7671405604899	19.1630252403051	19.032227564852	22.3836644764869	21.1388825361202	16.2841876917243	18.8178002980321	turquoise	TRUE
AAEL000374	0.159380356548587	0.0368137054565857	0.548862950952354	0.0343203801985918	0.377853781383171	4.22639726269317	0.389215988135082	0.343608342520657	5.79964597731021	2.67943269154038	4.79361047135321	2.53493881713701	magenta	FALSE
AAEL000380	21.2815851764403	17.5044194621003	35.0551184882655	44.634736622419	22.5427595573966	26.8269838332591	69.5057353226182	66.5461014489646	53.0021424636286	38.8480190666066	58.8296159035276	71.4829083701901	magenta	FALSE
AAEL000385	5.7297678456445	4.91805342085853	8.66817674856567	8.6367900423517	7.39351749313245	6.33359808186976	6.4347867946329	9.27223631912833	11.2812127501859	9.50049963898967	10.5170422546987	10.2884127336281	magenta	FALSE
AAEL000388	70.8387648559725	74.3736341852955	103.62427264863	124.712053315745	72.2754635080347	90.6680554405426	94.2449912133538	94.8894751558608	80.6514853253158	72.5273417809282	141.902130236555	132.295933927318	magenta	FALSE
AAEL000392	620.992513364442	491.913028096971	989.500056175411	909.827052305601	1606.5585345372	952.418751040952	278.680535796422	501.961312055375	1550.90210505428	1057.83966054681	1807.63045855133	1490.33844270507	brown	TRUE
AAEL000393	30.5129955049469	37.8661951127549	87.5008134310068	76.2281513844039	36.3959241197024	63.7190707382223	23.6466641501733	34.5664236992154	45.2359202062505	30.4543731272578	151.597269150038	109.174362927193	magenta	FALSE
AAEL000394	18.3586462420313	16.2273626113744	36.2573652184717	33.1826780468258	26.1651113151853	31.2526439104315	31.712488664813	36.2136221609241	38.1634077518465	28.2985226538757	37.8655381012441	46.7588659946438	magenta	FALSE
AAEL000395	13.0474401688441	13.7148572213465	36.6818263819292	47.9907972192583	21.5389952440094	27.0524825415436	9.17194492882808	10.4841145704377	18.6180723210621	10.5894226283914	16.7202965677457	19.2681794419597	turquoise	FALSE
AAEL000397	0.232269057962566	0.128758924198881	2.55959031999066	5.48174979344736	0.306452007664871	0.898523914171571	0.189071461640141	0.16023974397577	1.00043749964017	0.10412814905848	0.475632393663948	0.320463410467783	turquoise	FALSE
AAEL000400	59.9177616445664	64.1981386706059	114.152016326893	73.2947067847125	53.0420936684306	92.9922857863124	39.9620591563225	47.7628465330025	68.9883249219127	52.8579704172552	244.449813917888	184.866713124891	magenta	FALSE
AAEL000402	16.4690892891113	9.06290092933902	3.02243482533843	1.73428630906755	2.19248817561348	2.06160504047373	8.06890779703697	5.29803422319888	0.881814726032217	1.27297062101676	1.49770625342287	1.06845749987761	brown	FALSE
AAEL000403	0.996430536398862	0.721569275662076	6.58465120955731	14.3354413069411	1.6544464194854	3.66309675648477	0.898801490763195	1.16119245559365	3.33989170742909	1.24756313630241	2.55056918313042	2.27066243964375	turquoise	FALSE
AAEL000404	6.00321270840199	6.53312866929528	23.7545834889795	38.9553114409631	12.0426494137012	14.1903532431105	8.22286318142118	10.5032026430765	15.2391452164952	8.69062444112081	14.0366695996167	16.1494539912802	turquoise	FALSE
AAEL000406	2.84639299630868	2.60094225196529	3.37511978579659	2.18230665099906	4.29456160846108	4.58635771168093	0.509234816181079	0.269738145105793	1.39371935172349	4.27690988038384	1.09422378699011	1.1987760584946	magenta	TRUE
AAEL000407	33.7078937801075	24.9511636112042	23.7592470227139	19.1863002863277	21.7816830579923	22.3848138201438	155.647397562162	141.941986407628	61.9222151094402	60.6817730745843	59.7080220281684	63.1577099927654	darkgreen	FALSE
AAEL000408	1.4635158667832	1.16172584710851	3.62024852124254	3.60422929260655	2.447669117338	4.14134632584124	4.89955414032745	6.13263445176818	4.89846122760507	3.89659390953368	6.27879245340204	5.59315603431791	magenta	FALSE
AAEL000410	222.731848495687	212.320515278608	128.601638646753	142.755943189607	129.191168394045	132.59402066707	338.335187508362	282.285885954816	135.039621478459	103.221764138776	156.228106991925	146.680665123823	brown	FALSE
AAEL000411	1.1452721492356	1.50581564934117	11.7814607357903	19.5777302751196	5.30321625518479	8.84988883916663	1.25498350914351	2.54506601223901	6.64051863293268	2.60008761540455	3.0067281504226	3.91658834817521	turquoise	FALSE
AAEL000412	14.7576389986215	14.2066748703959	17.4869083712299	17.0579095328117	12.4834158568484	14.5842222189728	23.0184595702565	21.8401550764029	14.3886552756077	14.6903038921122	29.9764621305606	21.8208145938177	magenta	FALSE
AAEL000415	34.1335149401026	44.5558641323976	126.890882903287	182.141185966549	70.4692102456935	101.023404987965	14.5578087060647	15.2362086195383	50.4450432701748	40.2486980364332	62.2204806628076	47.7182268316899	turquoise	FALSE
AAEL000416	0.854746718836119	1.13208164896027	19.4930025150558	41.2758082359677	1.54615934313727	7.17971855168235	1.21459896079341	1.57645638601962	7.04838006326853	0.553742858094894	1.46703139546639	2.36693288286007	turquoise	FALSE
AAEL000418	80.0925698887663	87.3073434062172	86.9726623689501	77.031339061669	65.1753542510224	119.501587502323	185.540544673625	197.560070877556	189.446918602015	140.226425042613	106.873491287398	123.227460397972	darkgreen	FALSE
AAEL000420	6.35050483595682	5.38010823566326	3.53139511158132	2.70659785534112	5.68066374922564	4.45595053978251	3.82788431961837	4.24470314934443	5.41775176220689	4.95841520863697	6.01844457981329	5.05296453031364	turquoise	TRUE
AAEL000421	7.21510234764273	8.32331313781836	36.4982212775503	60.1104912967142	15.94984901006	31.0295625235948	7.86415742673238	10.1239645156893	23.7029064120326	13.0053679665684	13.0775352580115	17.966010989452	turquoise	FALSE
AAEL000422	4.86243527155498	6.19799293012977	18.734666045324	25.8856237985122	11.1285965768208	14.9587836846539	9.65706868261628	10.424692767849	13.323827867953	9.18371217921868	9.66132945514516	12.5098665005764	turquoise	FALSE
AAEL000424	106.140684058066	106.107169242619	114.919693010456	182.880012702333	90.8186371238223	104.42877457521	100.233225506508	88.2822860427405	87.3291863777151	79.8974587312159	72.3346489943665	67.0323989805502	turquoise	FALSE
AAEL000427	144.243347815111	140.78461819626	99.4144701041353	115.427190976097	130.040417920509	83.359938691314	205.53466055798	161.391059803474	75.4228990274942	66.0768416386944	66.3178110166151	73.1372427092693	brown	FALSE
AAEL000428	23.9965439284457	27.364483579057	24.6719939216891	12.3283484628899	25.4165518224633	39.7302657250888	64.5610082900527	65.9101650780562	26.0291208953561	54.0716086543535	167.908652304392	102.793336885625	magenta	FALSE
AAEL000429	1.9282205544348	1.90581532411072	8.10730810681665	14.2332157398709	3.67003239391165	5.14816749016231	2.22665386318751	2.10752944788946	5.04511993949685	2.6971783968987	2.50609989008664	4.57145532636094	turquoise	FALSE
AAEL000431	346.657739611717	413.345674598106	512.187235091105	377.053823753575	370.11366424059	539.575534804433	694.378314799597	718.555195374614	979.061752613294	735.026324688763	448.487207714566	466.171610794058	darkgreen	FALSE
AAEL000433	4.29444124050098	4.67122052717407	16.4670698149399	31.4021215359511	5.66350421516968	9.76781135326629	1.23963028995598	1.75975112581637	5.22480567031583	1.63849676506701	1.68915589737436	2.42792618005718	turquoise	FALSE
AAEL000434	17.9830915530846	21.7456011939167	27.981048178184	30.4231213478178	17.491443815732	22.1790567117644	25.1773079715242	24.5008261754307	26.6614986405811	20.1187387171751	23.5253371310238	23.2869907249982	turquoise	FALSE
AAEL000435	5.65552033657162	7.0201868429838	19.4760863152886	22.274367601554	9.89685479410059	14.0071960962823	16.0953851620969	15.37588850949	21.8012199000275	18.9027255339212	16.5392738739375	19.9541471942461	magenta	FALSE
AAEL000436	11.3652275042722	9.88567152399037	62.6455507071312	75.7574950774195	47.1974019032572	49.8945122016899	19.6282097108663	22.4714883762883	39.8434605918095	25.8963983885553	27.3880760451318	29.0775595511247	turquoise	FALSE
AAEL000438	51.8579865497136	59.1270974906243	54.6757153599022	53.4281129685094	64.2650945345243	41.784087215081	24.4967154657748	23.2444411175612	38.2624704619862	34.5254189670264	23.8555608751555	19.5057435594095	darkred	FALSE
AAEL000439	2.36150894665277	2.31171902064749	7.8096854585983	13.0519788673852	4.1380874024339	4.66593342794169	1.67058197946548	2.18193453136392	6.57644924967892	2.85676658434636	3.57408932702942	2.4565734125166	turquoise	FALSE
AAEL000440	11.1056925401127	8.92755365888113	20.5063699885638	35.9820181930491	9.59472714310497	14.5994934868147	5.85831758518229	6.75753425201298	9.5767329624944	7.6701511420691	8.40039401466268	7.33648341763788	turquoise	FALSE
AAEL000444	92.8274959764222	79.6582317454357	46.2026091344541	58.03329784821	36.5062326385872	31.9344877900101	85.2856491582147	73.5408078193538	28.2540006043881	23.2005958757164	38.5026538296575	31.700315565955	brown	FALSE
AAEL000445	19.3819468240535	19.4733581157698	20.9211327896409	14.1869313652596	21.1786427972892	13.897314896045	61.2099871391087	71.4997485789055	70.7534934904941	41.2552884745399	60.4838688262832	58.9057147158867	darkred	TRUE
AAEL000448	21.1532861291135	20.2212873398447	31.3203514943371	38.8056448770935	21.251824621222	28.0769512159937	29.1977400688847	33.6558750303612	33.3185151601223	27.9954403115805	42.6937212706313	40.540319519449	magenta	FALSE
AAEL000450	20.9292843421795	19.6587291530048	27.953282226754	31.4625188288074	18.3477806824703	23.0981452594516	25.7556333389534	25.307374370244	24.0407210401268	21.5504098436147	47.5690523679906	42.2274627068457	magenta	FALSE
AAEL000451	93.2429293368516	87.5704204777284	42.1859157925776	46.7089465291074	37.8809408155513	40.9009235534895	136.184459701044	110.958560807959	46.6814616079879	36.1756724098483	47.2900707512374	48.47719300144	brown	FALSE
AAEL000454	231.468214167177	325.366130124168	270.39872932383	319.615718848083	191.91583612574	395.375661290915	308.949746218083	354.198198347211	353.723501908701	301.666949846575	166.244934742157	184.182704005553	darkgreen	FALSE
AAEL000457	0.573293521316558	1.12556530787785	1.15165646549331	0.864156438731707	0.915946009316572	1.96737122798939	7.29174853393616	11.7416611970305	19.3180943128628	5.83631984859654	8.80477706138677	22.1913129825327	magenta	FALSE
AAEL000458	174.474141657845	152.768547536297	197.013955614456	142.083718576695	206.707555242725	207.193563799406	771.873118671565	785.554934742437	902.9761525792	843.184654212963	440.490392624884	570.743826591557	darkgreen	FALSE
AAEL000460	33.0941681763435	35.7930336228967	52.418374845102	57.6854888209164	37.485435987542	47.1351595553269	44.9547250387494	50.5742814631166	42.634154111867	34.1809746930838	39.8765707898214	37.3394560901434	turquoise	FALSE
AAEL000461	5.97754698498	5.27496277308465	18.4077933385776	24.3739652331341	14.3649078342437	13.3646257067436	4.59291413826549	6.17089145721483	13.2105507122879	10.2853888810561	8.99083275135274	9.56747665345729	turquoise	FALSE
AAEL000467	36.9875903541939	37.2948454059938	38.6799258507115	29.9938009288657	28.0361874393112	46.9671851599453	88.7040457426681	99.9477851015054	50.1113648809942	42.910861344026	50.7754435765679	55.5071626482809	darkgreen	FALSE
AAEL000468	32.7009723442864	32.1014267875162	68.9495947744585	60.2457171272551	56.9978248599425	64.4697762894344	50.8815256583795	53.511514383341	66.9091818895965	60.8717270472229	62.4880134420703	62.7071048872427	brown	TRUE
AAEL000469	43.2247890819714	42.8700143733166	92.4397074385718	114.470572433104	48.3174808296596	59.6823744352953	40.3358965415423	44.2960092221736	64.0047441043161	42.8749888191791	42.8291231519185	48.3849605272226	turquoise	FALSE
AAEL000471	18.0387868136924	10.5282289111774	11.9374981397811	5.83273590349875	9.13267113461366	9.72848511876883	33.5946734766357	29.6151703498686	11.2620094440428	8.32291336941143	26.0851484697459	13.0962110873887	darkgreen	FALSE
AAEL000472	31.5024789963449	36.1505093000767	49.6363936627617	52.7135427626341	34.0436449011146	46.6356406998395	55.5339568344578	59.0914549294767	102.220924397099	67.0159442431507	68.0535893703019	80.8225196101449	darkred	TRUE
AAEL000476	0.618847861842041	0.40840456667203	2.48633593350364	4.556237356601	1.29400317479172	3.19014682313058	0.623695443211346	0.648027859830113	1.56473663897446	1.07891248760681	1.04347373431671	1.27622613641672	turquoise	FALSE
AAEL000485	50.7913058744133	52.7461081235089	46.1100175873332	44.9654872780011	37.3399261631718	36.4114522357763	42.6287625281707	49.8240207156993	51.8653994919339	46.7185947513478	48.7932627523169	47.4522459077769	paleturquoise	TRUE
AAEL000488	13.2634531294248	13.2656636077327	47.0061161950201	56.9002317157998	23.6531085420343	33.8257995119538	10.7967048713825	15.6021555504684	24.5766743908499	18.5214786716903	42.8501961552324	44.6634793770678	turquoise	FALSE
AAEL000493	18.8383520794403	20.0159164836061	19.1673779893887	37.0992817091685	13.6985023388005	20.5696807053796	14.2892262480569	16.6885100491861	12.9088298520449	9.40509318814448	10.813113683386	11.748646756616	turquoise	FALSE
AAEL000496	0	0.132447688430924	1.46456120787729	0.889036182649126	0.0945694295353099	0.259390605400296	0	0.0618113962286573	1.16039743608112	0.353467210186357	1.16198917670816	1.05486157377552	turquoise	FALSE
AAEL000499	0.179969652943418	1.33022160332552	36.3596600832587	93.2421326883726	3.89564807434422	39.5826615357523	0.439496232920939	1.00879177507638	16.0380342000202	0.470644364932327	0.844560554434299	4.96611036087692	turquoise	FALSE
AAEL000500	21.6059995846178	0.0869814021082074	0	0.0810903100770649	0.0582242719394785	0	0.0766348473370545	6.29190668375448	0.489395896544734	67.7045648923132	0	0.0721616176387928	darkgrey	FALSE
AAEL000503	20.9803713138174	22.7717310719287	18.7056928940732	37.1953880477126	16.376899761886	13.8531659154333	33.1619884840345	44.7924711597724	19.0597456436149	18.1112508796231	14.7728298633074	25.761697497049	darkgreen	FALSE
AAEL000508	0.686860491516982	1.3557463501845	3.9064315687402	2.33960421800609	4.19647451113818	5.78560656294233	2.05856932693507	1.18464282622496	4.05746249573781	4.73551736067301	10.6821593716645	9.73990792503387	magenta	FALSE
