agss_BmV18hpi_a	agss_BmV18hpi_b	agss_BmV4dpi_a	agss_BmV4dpi_b	agss_BmV8dpi_a	agss_BmV8dpi_b	polyAd_Bm1dpi_a	polyAd_Bm1dpi_b	polyAd_Bm2dpi_a	polyAd_Bm2dpi_b	polyAd_Bm3dpi_a	polyAd_Bm3dpi_b	polyAd_Bm4dpi_a	polyAd_Bm4dpi_b	polyAd_Bm8dpi_a	polyAd_Bm8dpi_b	polyAd_Bm20dpiM_a	polyAd_Bm20dpiM_b	agss_Bm24dpiF_a	polyAd_Bm24dpiF_a	polyAd_Bm24dpiF_b	polyAd_BmAM_a	polyAd_BmAM_b	polyAd_BmAF_a	agss_BmAF_b	polyAd_BmAF_b	agss_BmAF_c	polyAd_BmAF_c	polyAd_BmAF_d	polyAd_BmEm_a	polyAd_BmEm_b	polyAd_BmIMF_a	polyAd_BmIMF_b	polyAd_BmMMF_a	polyAd_BmMMF_b	invert	module
gene678	1502.80760177516	1171.57966396419	1382.85794122446	1468.17152052489	1129.02282607579	1054.09355272944	1549.0152526208	1410.53091588023	1444.25066512923	1724.34163941503	1355.99256234182	1250.92141877047	1275.07801613119	1555.58176868481	1214.23420858962	1214.61082991507	485.773426566368	623.987283549711	468.194421117742	592.946909838914	869.105586924939	757.511433490977	775.774475127168	887.547743622184	500.997320792969	526.784003201922	569.408735397335	710.143353472797	664.721349885394	578.572468689656	921.459287271136	786.212452916866	685.209049822064	517.992657785422	1101.15971454632	FALSE	darkgreen
gene735	2100.87750316809	3599.41563219777	3203.42292647006	3118.59640866197	3014.17657016092	3345.75459520133	3492.72069125156	2948.78006626929	2870.83310773197	3108.04384417428	4018.96026313888	3025.64745678619	3603.58945839001	3954.52988026766	3262.75484200996	2767.85814355695	1699.18948351569	1154.35464746211	1199.67775869295	1299.54966777618	1829.57753552602	1618.09765171771	2583.43137554384	645.154382838424	1647.24904535922	2387.16867187414	1198.49416788205	1174.85932634937	709.772637277029	737.45688365074	1205.74575383651	1471.20589954868	1084.81491600696	539.388490945994	1182.51524798273	FALSE	darkgreen
gene826	1616.10857030651	1823.65859978099	3271.05535635029	3483.74221704592	3026.94349309875	3031.71983470302	2223.56141388811	2551.73337835596	2606.05483747246	3190.10273543297	2786.88194967988	2802.92673770609	1881.09674548292	3351.24065628914	2622.24783933395	2776.88714192265	1304.69603727896	1386.36907292792	1425.96893282851	1583.251534725	2123.68103161112	2209.53963881621	1946.11721158093	2427.42237983321	1843.89473916409	2182.49686316515	1518.44850781515	1491.80088625684	1870.44058741579	1195.11507814631	1841.64412531408	1235.50710583409	1564.42692676876	1646.42639095515	1769.93144352199	FALSE	darkgreen
gene839	1001.06566252843	761.35838595835	541.822998768396	643.467473163031	879.322865382695	703.774909667801	1329.80353722593	926.942174720153	1183.07322579916	1393.14466103346	1769.91038893119	1492.13869900208	1529.18792461726	1742.15352848186	1687.63076050013	1594.29715851641	796.601929564452	1094.2623685846	798.861203088267	982.700469088388	923.046637142418	550.62931175626	779.843588838234	193.991132597431	764.820863870597	408.839192552603	732.441071128294	758.828074423417	518.806288702722	368.917884061476	474.448111658142	833.213594374121	808.455830982563	642.002104558731	1282.85216405238	FALSE	darkgreen
gene855	2411.63907571458	1107.27717854871	1506.07072274921	1466.35731439673	1071.21651156782	1187.88837331606	1992.51142131533	1677.41586762418	1883.30991228876	2276.97505050282	2536.87081128102	2179.2636109584	2173.84773304232	2066.14000455184	1590.94321136879	1769.34868395374	1387.82839865472	1370.76592983449	958.553641181364	1628.50173726017	1110.19202419257	1142.56802313641	1632.30042412212	1339.86018249213	1243.3936084284	2014.708383398	927.554219170246	964.81545768773	1081.42070936475	1203.02814450505	563.81149841559	846.06805679744	779.148135642874	1065.3465357034	1189.50289015332	FALSE	darkgreen
gene888	11.4387520209396	101.816759408565	299.502926604407	117.424051558356	304.497346670501	411.907218430597	542.287720679189	647.896002188306	664.745644428881	497.372673159772	613.809096190315	634.922860565673	634.443267417991	414.988666184183	385.650113943204	453.167637860857	374.903822463035	301.139673761205	144.2085489131	274.782482876465	153.378706192028	136.332559294805	166.299516591854	61.1385971615476	129.916637910138	164.400881982259	98.3598672939423	94.495711356535	284.24611857894	93.1194965930399	218.572243464061	154.196524927054	101.053086435576	250.818265191255	378.303998288264	FALSE	darkgreen
gene986	1293.53584190145	2087.25792670551	2561.52395119571	1138.11407734132	1250.96521419716	1386.75867736509	1075.99664275174	895.313202973394	1276.9044556926	1161.72078315011	1917.30691985896	1390.31563947586	2993.03451021863	1955.38903824351	2262.92324126949	2025.62790259218	631.942667530287	814.022964121017	507.128396686614	729.914727472799	653.219166770864	1069.4723175628	940.732716028148	831.184108133584	799.805779926882	842.113801762565	592.312673800335	699.173271885601	734.664074569291	275.937773577743	461.317057781621	701.87675020799	747.908652583054	617.60450161689	1055.31117193245	FALSE	darkgreen
gene128	775.487306407487	1517.36222447654	1717.96373016703	1109.86968297974	1569.48755228283	972.422162851037	548.723037223729	613.32603613787	534.667294280463	275.429183706208	584.626028262364	571.037389211955	395.747692348796	715.625727147461	635.189796167507	659.548845248707	1177.58353850258	704.730589944037	1506.35837088763	1079.5816481201	1078.19594749679	1320.47429515326	1225.63235870968	1803.50910223176	1703.14821384053	999.118069887789	1052.22291676997	293.57259680207	1229.3799654531	2111.58498678529	1069.32912217894	848.727807346079	227.99695584796	1374.46536290272	1234.88470401696	TRUE	darkgreen
gene614	5927.24876703289	6596.47835408871	6324.03886714001	6733.47260638844	4844.30923632508	5094.12253947626	5377.45906058112	6010.85135428319	6037.41481708937	4292.72196432196	4563.25202260871	5328.88333074078	6100.15653823329	4683.00840699653	6115.25650588113	5544.2211473826	9857.69753122458	9953.47470413676	6673.73352608474	11398.2263642603	9503.79806882369	7849.67233617005	10035.0120692455	6785.82290797663	5213.37167249484	8387.75237945545	7932.76828347895	11402.0386431378	11256.1173934975	11492.1972409605	9406.77453012553	7465.28733359349	5518.43676936548	6603.81791758118	7609.18726161448	TRUE	darkgreen
gene723	10119.0567702161	9764.62960868503	8719.27735147475	10009.2455139941	6289.84920018178	7909.46878587679	5795.1564341979	8722.24666377502	6414.42744553906	6190.43992115815	6249.85376098147	5871.46116941322	5841.12549974723	6330.86684393579	6382.50782770366	6091.15828810457	7765.46527603028	6463.03371497685	8692.38427746032	8588.21205938061	8693.53177338515	11525.4709031555	8642.85898210136	12734.1092925201	7578.64392637736	10623.4291576121	6515.71573863835	6037.29222510025	10179.1379147949	12286.5076533871	14571.6016793275	14068.6597306974	9568.14658881489	14637.8210547457	11497.2465766956	TRUE	darkgreen
gene730	226.850250415268	9.01837951542837	0	0	96.6456434816735	43.727750515386	38.8862107356071	90.1620145238583	36.769594324118	34.939155791913	93.0739055600523	78.7909322546008	39.0714756502326	78.7766829544878	279.769763759067	354.919611667093	592.991341003312	407.525099865739	389.882401360619	395.295786465303	347.46678013671	47.3034630876196	263.505543552092	342.478766904667	312.758129536787	230.265492669451	131.412153976775	596.993906640238	178.580020564896	831.463178350941	324.504461359676	602.416128210702	178.773328012819	751.506563618999	116.225036974109	TRUE	darkgreen
gene119	4577.69195011324	4682.5791129569	4465.61415151687	3807.58174318151	3386.40029569134	3332.65244560722	2214.99423551385	1477.82733200715	1910.07097718158	2927.49105976092	2781.05646017736	3372.98974200298	3167.07370624531	2832.92656092688	2954.31062772824	2894.82842776888	2603.59270381067	2972.10267343128	2747.97215949099	2865.72413083932	2709.45977728607	2272.4829846121	1987.97533819983	2282.97360528137	2017.61581636256	1399.08456302965	1740.63067308995	1992.58862538277	1425.62384683843	2827.40504543292	2991.17696624827	2035.89664659538	1880.75470825619	2020.48692944168	3226.94364898858	FALSE	brown
gene261	30.1681371980824	1465.86161721757	2031.48097670013	1092.502936366	1656.40539094504	1106.44035610744	313.858518760091	516.689702331684	487.836692889777	303.755252025827	713.393958963868	612.13360742008	760.212517742465	685.367075711983	673.380747274695	731.621267169915	388.562070150622	341.216998373291	254.318278643428	269.527004424195	341.162479187119	967.565864420902	1202.88223884863	590.623061886357	363.197281244292	173.766506799341	332.360817755143	407.805130569601	233.729110376049	202.327460666759	299.346589872933	297.433417593926	444.182328374399	250.404373664537	288.288663584451	FALSE	brown
gene38	3927.30668227	2838.62687895827	4653.6165560371	4217.3474339498	3507.9583889706	3665.51438738623	2713.33755123356	1840.25014097122	2217.91350868832	3283.84994353551	4827.06617455093	4200.15563286282	4386.48473334828	3947.68069373132	3919.12055417017	4004.8557619601	2998.85616089984	3382.00490973687	3336.12270058196	2452.82771504889	2166.53564336761	2452.64182933382	2858.09584729345	1640.58744891574	4141.53254054078	2289.81283722914	3070.50119606671	2161.40634489111	2592.24180338846	1721.48472717609	1408.88770149375	2329.29134655613	2770.83952198098	2926.82793276013	2535.67240334149	FALSE	brown
gene417	4964.45357324784	4703.21019078589	5980.50334488547	5899.20544299577	6778.2369821489	5740.18983117529	2265.21126413538	2411.65036313929	2270.67621327237	3388.22627582778	4419.66950334196	3651.03408984059	3568.54705313368	4659.47887242855	3954.28126748158	4244.3363192058	2320.85679864484	2731.14652969614	3406.96546329499	2336.62066395756	2831.40782332423	3221.18934935785	3541.28221395186	4012.77431809689	3637.85946537004	2763.28539667471	3012.83908906134	2875.99100915268	2503.37808086877	2301.96927429277	2497.01475504742	2450.96307305567	4607.10182841645	1501.19698415287	3647.27928803025	FALSE	brown
gene489	1987.03349582316	2244.85625458127	2100.34352762209	2169.49954118303	1545.58758505419	1516.8670349699	1182.5213011085	1034.45982990638	1142.59411457878	1734.99712885164	1761.36992436779	1644.24807898489	2039.08677343192	1924.53797106609	1704.3676439747	1648.64872610548	1411.93940439805	1387.88563457399	1424.74296228624	1390.43963362718	1402.98145144649	1364.37012038218	1814.68768439841	1821.59194951704	1861.73405945972	1448.367186211	1457.83873700143	1064.44757260973	1730.81513519456	1048.56616954852	1550.66128735188	862.409680065297	1285.91472185272	1037.06545242493	1594.68702239559	FALSE	brown
gene499	1194.50949571425	1129.57538867667	705.064430083943	961.099940049405	858.742879287023	715.808293520357	467.459615871237	347.203641104176	419.835520977595	925.592428859207	929.106010776792	791.084047270396	1127.92345355989	900.016369926534	1032.38131376292	920.61224248526	838.859911055382	747.613058616262	757.452945015197	607.28213954172	844.062003370086	790.965582264211	922.189870395755	677.372656226987	684.939340946862	534.521861568059	800.33166401854	697.682121969999	1157.69171603672	908.028042928849	1275.55960481189	427.766034057141	811.210762270645	818.552942596624	835.556976405225	FALSE	brown
gene533	2621.69595112	2483.71704603066	2939.00173386753	3612.17168699672	1709.03350860071	2360.1267314244	1480.98684559747	1407.45938567379	1844.48917628439	1473.39215782079	2353.29951263836	2267.91811085429	2990.4108951165	2158.5977613652	2312.4940359528	2279.07931189665	2013.61263653891	1952.98147582298	1505.27996064257	1363.89249170778	1455.43033720319	1221.31808040798	1042.72231449851	1177.31628938552	1523.03743980876	948.569440089006	1008.15994344982	1308.66056240963	1108.03627844852	1459.84876597142	1496.62341762631	1422.14163262787	1279.2115894186	1179.28170210786	1728.80156512918	FALSE	brown
gene595	1150.75243970816	3023.04888037625	2295.45043477286	2194.42728888387	2279.19677725196	2407.22375178058	880.11465901203	457.626988499022	636.207200497077	1335.43709338635	1877.87167203167	1653.25833016071	1677.11649433333	1777.63708632867	1452.82006855296	1723.41625416722	970.307923646292	1318.84008964251	1136.64236593575	1257.05579927544	1129.07176518768	1264.0752616416	1479.28990589921	1283.59721680504	1259.3003979237	653.858523506319	977.4003870379	969.042253215595	591.435370125384	824.122478249753	848.489539561569	863.428186589362	1053.8109908758	895.724659175363	1036.02161283963	FALSE	brown
gene652	3816.25863690403	2471.98489785752	3276.73509294649	2961.86061357686	3096.11549100171	2961.05434294106	1127.11617222123	667.207850019688	1079.3348618139	1579.00203311577	2018.8212280344	1763.57605090107	2646.40897687909	2075.55565971658	2080.16295044098	2017.5971192463	1027.27235486985	1294.95440155857	1287.97590641528	854.361217228363	795.071644385967	950.582630069575	741.636775306271	710.87638047411	1212.77289907377	750.667744721062	1292.78012411408	1074.81528287312	956.592689663462	1448.53741438287	1143.0733630121	798.265092515429	1054.96174327182	573.212492582463	995.532550189679	FALSE	brown
gene887	4150.55944194781	5304.50808519587	4172.45366530512	5510.87259691902	3183.65331937725	4005.48376562957	1939.38133133279	857.898917758475	1573.15766219312	2584.45053117372	2728.35901122275	2684.5093088822	3320.27937941453	3140.3658513322	2907.54744958054	3368.96592851047	2246.48400951469	1958.27483512781	2291.22850458082	2416.15434804449	1962.85261998069	1922.18517300618	2146.55835717632	2642.53939085225	2719.38234373743	2705.26523686369	2043.37430280782	1609.67981435782	2322.48814210872	1921.78353679754	1472.31560746537	1548.43164256036	1797.17418492716	1692.65027137812	2883.84310090832	FALSE	brown
gene944	786.051095796675	709.29630673546	1110.95787532625	777.239890113025	732.312977614559	519.119685874775	266.170277219514	146.451091582086	441.53176054951	471.309064162601	581.79114076237	319.179097753525	563.154580128394	555.422905715671	525.591935663974	501.992217003207	385.491434949855	311.219682521792	333.000567901035	257.983153326602	289.963889106124	353.299678649264	562.708807799298	372.996819657845	379.134498522017	151.428442803839	367.644023634256	252.220170753104	270.422850727256	385.30041476566	355.648173794437	103.263268821815	338.912960741777	328.655740434705	480.026181581496	FALSE	brown
gene987	1271.6835171339	2526.23074435852	1375.90022049121	1912.08057029538	1855.20208589955	1882.91230524921	816.493017252481	674.472706301972	889.992961109406	1009.10152470941	1289.50738597598	1265.46512764778	1970.42428020694	1363.59228870771	1310.24469895728	1386.0071213415	1129.96837157302	1249.67240166167	1453.1946873088	1331.72977989551	1069.30658376968	845.009653450877	767.125466390484	641.057576387029	1100.00680402902	719.618117402699	895.915847499161	605.368718176292	927.87585540625	1456.8789571226	979.723139466647	751.052440495507	854.857824855491	781.29006499304	920.594590403673	FALSE	brown
gene1024	22.2936814815687	10.1074236389028	137.201660000222	111.628817055041	146.186088644834	108.096657198224	264.811672491071	410.21580067727	242.686293078387	219.26190266538	213.883536531805	203.770865260099	161.174466378969	284.924296702359	229.019400673576	197.711090096153	145.697749384835	352.619760699047	174.11901159169	343.144382784009	383.031647952298	316.318826557697	203.750372897381	167.665667210001	166.840666948336	369.271900777588	227.239879954983	243.852676936651	122.252773748999	160.200840110301	375.56174963989	590.975442767558	350.286993375406	402.842486447522	289.256137711721	TRUE	brown
gene308	10.5015667461679	34.5575170494997	0	13.3903811248514	288.962932734052	394.528370624692	1011.32837919776	1099.3286926218	722.955385718557	603.192269699582	164.257858647791	668.286091565295	594.440354601615	503.631568047438	405.781780086979	386.635457082952	579.351322754865	466.461117643145	401.737613339214	915.480088440722	307.620060997576	178.98270894761	322.635095902676	962.386956547946	412.346705558978	413.721782542832	420.941513937414	1486.38887945262	977.953241817802	1283.63457961798	748.272309738491	986.177288548184	785.406861310058	188.278731590804	716.558851778837	TRUE	brown
